date;ville;temp_max;pluie_mm
2025-09-06;Millau;21,6;0,0
2025-09-07;Millau;24,0;0,0
2025-09-08;Millau;23,6;0,0
2025-09-09;Millau;24,4;0,0
2025-09-10;Millau;22,0;0,0
2025-09-11;Millau;21,6;32,5
2025-09-12;Millau;23,2;13,5
2025-09-13;Millau;16,7;0,0
2025-09-14;Millau;22,7;0,0
2025-09-15;Millau;23,4;0,0
2025-09-16;Millau;24,9;0,0
2025-09-17;Millau;22,4;0,0
2025-09-18;Millau;18,5;0,7
2025-09-19;Millau;19,5;0,0
2025-09-20;Millau;29,3;4,0
2025-09-21;Millau;22,0;1,5
2025-09-22;Millau;18,9;0,7
2025-09-23;Millau;21,1;6,0
2025-09-24;Millau;25,2;0,0
2025-09-25;Millau;25,9;0,0
2025-09-26;Millau;22,9;0,0
2025-09-27;Millau;19,9;6,6
2025-09-28;Millau;24,8;0,0
2025-09-29;Millau;22,0;2,6
2025-09-30;Millau;19,2;0,0
2025-10-01;Millau;22,5;0,0
2025-10-02;Millau;21,9;0,0
2025-10-03;Millau;16,6;0,0
2025-10-04;Millau;25,0;12,9
2025-10-05;Millau;25,1;0,0
2025-10-06;Millau;20,7;0,0
2025-10-07;Millau;21,0;15,0
2025-10-08;Millau;14,1;0,0
2025-10-09;Millau;18,2;0,0
2025-10-10;Millau;17,4;0,0
2025-10-11;Millau;17,7;0,0
2025-10-12;Millau;18,1;0,0
2025-10-13;Millau;16,3;0,0
2025-10-14;Millau;21,2;0,0
2025-10-15;Millau;18,2;0,0
2025-10-16;Millau;18,3;0,0
2025-10-17;Millau;13,8;0,0
2025-10-18;Millau;18,6;0,0
2025-10-19;Millau;13,4;0,0
2025-10-20;Millau;14,4;0,0
2025-10-21;Millau;14,3;0,0
2025-10-22;Millau;17,0;0,0
2025-10-23;Millau;14,4;0,0
2025-10-24;Millau;17,9;2,0
2025-10-25;Millau;;0,0
2025-10-26;Millau;16,3;0,0
2025-10-27;Millau;18,7;
2025-10-28;Millau;19,4;10,5
2025-10-29;Millau;11,6;14,5
2025-10-30;Millau;15,3;0,0
2025-10-31;Millau;11,8;0,0
2025-11-01;Millau;11,7;0,0
2025-11-02;Millau;10,3;0,0
2025-11-03;Millau;12,7;0,0
2025-11-04;Millau;14,1;0,0
2025-11-05;Millau;16,4;0,0
2025-11-06;Millau;14,2;0,0
2025-11-07;Millau;13,4;0,0
2025-11-08;Millau;10,5;0,0
2025-11-09;Millau;12,5;0,0
2025-11-10;Millau;22,0;0,0
2025-11-11;Millau;;0,0
2025-11-12;Millau;15,5;0,0
2025-11-13;Millau;12,5;0,0
2025-11-14;Millau;12,8;3,8
2025-11-15;Millau;12,1;9,1
2025-11-16;Millau;12,0;0,0
2025-11-17;Millau;14,3;21,2
2025-11-18;Millau;21,0;0,0
2025-11-19;Millau;18,4;0,0
2025-11-20;Millau;6,4;0,0
2025-11-21;Millau;17,3;0,0
2025-11-22;Millau;;0,0
2025-11-23;Millau;11,0;10,6
2025-11-24;Millau;10,8;0,0
2025-11-25;Millau;14,9;0,0
2025-11-26;Millau;12,5;12,2
2025-11-27;Millau;9,0;0,0
2025-11-28;Millau;10,7;9,7
2025-11-29;Millau;10,1;0,0
2025-11-30;Millau;8,8;0,8
2025-12-01;Millau;5,7;0,0
2025-12-02;Millau;6,8;0,0
2025-12-03;Millau;15,2;10,4
2025-12-04;Millau;15,6;0,0
2025-12-05;Millau;14,1;0,0
2025-12-06;Millau;10,3;0,0
2025-12-07;Millau;6,1;0,0
2025-12-08;Millau;6,9;0,0
2025-12-09;Millau;9,9;0,0
2025-12-10;Millau;7,1;0,0
2025-12-11;Millau;13,2;0,0
2025-12-12;Millau;4,2;0,0
2025-12-13;Millau;16,8;0,0
2025-12-14;Millau;11,4;0,0
2025-12-15;Millau;9,2;0,0
2025-12-16;Millau;6,0;0,1
2025-12-17;Millau;6,8;0,0
2025-12-18;Millau;7,6;0,0
2025-12-19;Millau;5,2;8,4
2025-12-20;Millau;7,2;0,0
2025-12-21;Millau;7,4;0,0
2025-12-22;Millau;7,0;1,4
2025-12-23;Millau;12,7;0,0
2025-12-24;Millau;11,6;18,0
2025-12-25;Millau;11,1;0,0
2025-12-26;Millau;11,2;0,8
2025-12-27;Millau;6,7;0,0
2025-12-28;Millau;3,6;0,0
2025-12-29;Millau;7,4;10,5
2025-12-30;Millau;5,1;0,0
2025-12-31;Millau;9,1;0,0
2025-01-01;Lunel;7,8;0,0
2025-01-02;Lunel;9,1;6,7
2025-01-03;Lunel;7,8;0,0
2025-01-04;Lunel;6,5;0,0
2025-01-05;Lunel;7,5;0,0
2025-01-06;Lunel;5,8;0,0
2025-01-07;Lunel;12,3;4,3
2025-01-08;Lunel;4,5;11,7
2025-01-09;Lunel;3,4;0,0
2025-01-10;Lunel;4,5;0,0
2025-01-11;Lunel;9,3;0,8
2025-01-12;Lunel;5,9;11,2
2025-01-13;Lunel;4,6;0,0
2025-01-14;Lunel;6,6;0,0
2025-01-15;Lunel;5,7;0,0
2025-01-16;Lunel;6,7;0,0
2025-01-17;Lunel;10,8;0,0
2025-01-18;Lunel;8,9;12,4
2025-01-19;Lunel;7,2;0,0
2025-01-20;Lunel;9,0;8,2
2025-01-21;Lunel;3,4;1,2
2025-01-22;Lunel;7,0;0,0
2025-01-23;Lunel;8,5;0,0
2025-01-24;Lunel;2,7;1,8
2025-01-25;Lunel;8,4;0,3
2025-01-26;Lunel;11,4;0,0
2025-01-27;Lunel;9,4;0,0
2025-01-28;Lunel;9,1;0,0
2025-01-29;Lunel;4,5;0,0
2025-01-30;Lunel;8,7;0,0
2025-01-31;Lunel;7,6;0,0
2025-02-01;Lunel;5,6;12,3
2025-02-02;Lunel;8,2;0,0
2025-02-03;Lunel;12,6;0,0
2025-02-04;Lunel;6,2;0,0
2025-02-05;Lunel;5,4;0,0
2025-02-06;Lunel;3,5;0,0
2025-02-07;Lunel;11,0;0,0
2025-02-08;Lunel;6,3;0,0
2025-02-09;Lunel;10,2;0,0
2025-02-10;Lunel;12,0;0,0
2025-02-11;Lunel;5,0;0,0
2025-02-12;Lunel;9,7;3,0
2025-02-13;Lunel;7,5;14,4
2025-02-14;Lunel;8,8;0,0
2025-02-15;Lunel;6,2;8,0
2025-02-16;Lunel;;0,0
2025-02-17;Lunel;6,2;0,0
2025-02-18;Lunel;5,0;0,0
2025-02-19;Lunel;7,7;7,9
2025-02-20;Lunel;7,8;0,0
2025-02-21;Lunel;8,8;0,0
2025-02-22;Lunel;4,1;0,0
2025-02-23;Lunel;10,9;4,6
2025-02-24;Lunel;9,6;0,0
2025-02-25;Lunel;9,6;0,0
2025-02-26;Lunel;10,3;0,0
2025-02-27;Lunel;12,2;0,0
2025-02-28;Lunel;6,1;5,7
2025-03-01;Lunel;10,2;0,0
2025-03-02;Lunel;8,9;0,0
2025-03-03;Lunel;11,5;3,5
2025-03-04;Lunel;3,9;7,7
2025-03-05;Lunel;7,3;15,6
2025-03-06;Lunel;8,6;0,0
2025-03-07;Lunel;9,4;13,3
2025-03-08;Lunel;6,7;0,0
2025-03-09;Lunel;9,9;0,0
2025-03-10;Lunel;11,3;0,0
2025-03-11;Lunel;8,3;0,0
2025-03-12;Lunel;6,4;0,0
2025-03-13;Lunel;16,6;0,0
2025-03-14;Lunel;10,5;0,0
2025-03-15;Lunel;10,7;0,4
2025-03-16;Lunel;4,7;0,0
2025-03-17;Lunel;16,6;0,0
2025-03-18;Lunel;13,9;4,5
2025-03-19;Lunel;8,2;0,0
2025-03-20;Lunel;11,5;0,0
2025-03-21;Lunel;12,7;0,0
2025-03-22;Lunel;12,5;0,0
2025-03-23;Lunel;17,2;0,0
2025-03-24;Lunel;13,0;0,0
2025-03-25;Lunel;13,7;0,0
2025-03-26;Lunel;12,7;0,4
2025-03-27;Lunel;14,8;0,0
2025-03-28;Lunel;14,0;2,8
2025-03-29;Lunel;3,9;0,0
2025-03-30;Lunel;10,6;11,0
2025-03-31;Lunel;19,3;0,0
2025-04-01;Lunel;12,3;0,0
2025-04-02;Lunel;14,0;4,1
2025-04-03;Lunel;14,5;0,0
2025-04-04;Lunel;16,2;0,0
2025-04-05;Lunel;8,1;0,0
2025-04-06;Lunel;12,3;0,0
2025-04-07;Lunel;16,6;0,0
2025-04-08;Lunel;11,0;20,8
2025-04-09;Lunel;12,9;0,0
2025-04-10;Lunel;16,1;0,0
2025-04-11;Lunel;13,7;43,6
2025-04-12;Lunel;19,9;8,3
2025-04-13;Lunel;16,2;0,0
2025-04-14;Lunel;18,3;3,8
2025-04-15;Lunel;15,2;0,0
2025-04-16;Lunel;13,4;0,0
2025-04-17;Lunel;13,0;11,5
2025-04-18;Lunel;18,5;0,0
2025-04-19;Lunel;;0,0
2025-04-20;Lunel;16,9;0,0
2025-04-21;Lunel;19,5;0,1
2025-04-22;Lunel;18,4;0,0
2025-04-23;Lunel;17,5;0,0
2025-04-24;Lunel;17,5;7,6
2025-04-25;Lunel;15,6;1,3
2025-04-26;Lunel;;10,9
2025-04-27;Lunel;18,4;0,0
2025-04-28;Lunel;16,4;0,0
2025-04-29;Lunel;-999;0,0
2025-04-30;Lunel;18,1;0,0
2025-05-01;Lunel;19,1;14,2
2025-05-02;Lunel;20,8;0,0
2025-05-03;Lunel;15,1;0,0
2025-05-04;Lunel;17,8;0,0
2025-05-05;Lunel;24,7;0,0
2025-05-06;Lunel;21,5;0,0
2025-05-07;Lunel;19,1;0,0
2025-05-08;Lunel;;0,0
2025-05-09;Lunel;20,5;0,0
2025-05-10;Lunel;17,9;0,0
2025-05-11;Lunel;20,7;5,5
2025-05-12;Lunel;24,3;0,0
2025-05-13;Lunel;19,3;4,7
2025-05-14;Lunel;21,4;0,0
2025-05-15;Lunel;18,1;0,0
2025-05-16;Lunel;22,6;2,9
2025-05-17;Lunel;19,4;0,0
2025-05-18;Lunel;16,8;0,0
2025-05-19;Lunel;21,6;0,0
2025-05-20;Lunel;25,7;10,5
2025-05-21;Lunel;24,3;12,7
2025-05-22;Lunel;25,5;0,0
2025-05-23;Lunel;18,2;0,0
2025-05-24;Lunel;20,6;0,0
2025-05-25;Lunel;21,6;0,0
2025-05-26;Lunel;14,7;8,5
2025-05-27;Lunel;30,2;5,6
2025-05-28;Lunel;20,4;10,6
2025-05-29;Lunel;20,8;2,1
2025-05-30;Lunel;18,1;0,0
2025-05-31;Lunel;23,1;1,7
2025-06-01;Lunel;25,4;0,0
2025-06-02;Lunel;26,0;1,9
2025-06-03;Lunel;26,7;
2025-06-04;Lunel;22,8;0,0
2025-06-05;Lunel;29,0;0,0
2025-06-06;Lunel;;0,0
2025-06-07;Lunel;22,7;0,0
2025-06-08;Lunel;26,0;1,7
2025-06-09;Lunel;22,5;0,0
2025-06-10;Lunel;22,2;0,0
2025-06-11;Lunel;25,0;0,0
2025-06-12;Lunel;24,6;0,0
2025-06-13;Lunel;22,1;0,0
2025-06-14;Lunel;24,0;0,0
2025-06-15;Lunel;25,2;10,7
2025-06-16;Lunel;26,4;0,0
2025-06-17;Lunel;24,3;0,0
2025-06-18;Lunel;27,8;0,0
2025-06-19;Lunel;20,9;0,0
2025-06-20;Lunel;24,6;0,0
2025-06-21;Lunel;29,1;1,2
2025-06-22;Lunel;22,1;0,0
2025-06-23;Lunel;24,3;11,6
2025-06-24;Lunel;21,8;0,0
2025-06-25;Lunel;26,2;0,0
2025-06-26;Lunel;23,8;0,0
2025-06-27;Lunel;22,9;10,7
2025-06-28;Lunel;23,4;0,0
2025-06-29;Lunel;26,7;0,0
2025-06-30;Lunel;26,6;0,0
2025-07-01;Lunel;24,1;0,0
2025-07-02;Lunel;24,9;0,0
2025-07-03;Lunel;26,5;0,0
2025-07-04;Lunel;30,4;0,0
2025-07-05;Lunel;26,2;0,0
2025-07-06;Lunel;32,9;0,0
2025-07-07;Lunel;31,2;0,0
2025-07-08;Lunel;22,2;19,9
2025-07-09;Lunel;23,7;0,0
2025-07-10;Lunel;-999;1,5
2025-07-11;Lunel;19,4;0,0
2025-07-12;Lunel;29,7;0,2
2025-07-13;Lunel;25,2;0,0
2025-07-14;Lunel;27,8;0,0
2025-07-15;Lunel;29,4;1,9
2025-07-16;Lunel;27,5;0,0
2025-07-17;Lunel;28,6;0,0
2025-07-18;Lunel;29,1;9,8
2025-07-19;Lunel;20,5;0,5
2025-07-20;Lunel;27,2;0,0
2025-07-21;Lunel;22,9;0,0
2025-07-22;Lunel;31,0;0,0
2025-07-23;Lunel;25,7;0,0
2025-07-24;Lunel;28,1;0,0
2025-07-25;Lunel;22,0;10,1
2025-07-26;Lunel;28,4;2,0
2025-07-27;Lunel;28,9;0,0
2025-07-28;Lunel;29,6;0,0
2025-07-29;Lunel;31,4;0,0
2025-07-30;Lunel;25,5;0,0
2025-07-31;Lunel;26,7;0,0
2025-08-01;Lunel;25,3;0,0
2025-08-02;Lunel;24,9;0,0
2025-08-03;Lunel;30,1;0,0
2025-08-04;Lunel;22,5;0,0
2025-08-05;Lunel;30,1;1,4
2025-08-06;Lunel;26,7;7,5
2025-08-07;Lunel;24,9;0,0
2025-08-08;Lunel;26,4;0,0
2025-08-09;Lunel;29,3;0,0
2025-08-10;Lunel;21,0;0,0
2025-08-11;Lunel;-999;0,0
2025-08-12;Lunel;31,6;0,0
2025-08-13;Lunel;31,2;0,0
2025-08-14;Lunel;17,8;0,0
2025-08-15;Lunel;25,7;0,0
2025-08-16;Lunel;32,8;0,0
2025-08-17;Lunel;22,0;0,0
2025-08-18;Lunel;24,4;0,0
2025-08-19;Lunel;28,5;
2025-08-20;Lunel;26,0;0,0
2025-08-21;Lunel;30,5;0,0
2025-08-22;Lunel;23,8;0,1
2025-08-23;Lunel;25,7;0,0
2025-08-24;Lunel;19,3;4,4
2025-08-25;Lunel;24,2;0,0
2025-08-26;Lunel;21,8;0,0
2025-08-27;Lunel;29,3;3,0
2025-08-28;Lunel;27,0;0,0
2025-08-29;Lunel;26,8;0,0
2025-08-30;Lunel;-999;3,2
2025-08-31;Lunel;19,0;0,0
2025-09-01;Lunel;29,4;0,0
2025-09-02;Lunel;25,4;0,0
2025-09-03;Lunel;19,8;0,0
2025-09-04;Lunel;27,8;0,0
2025-09-05;Lunel;22,2;0,0
2025-09-06;Lunel;;3,7
2025-09-07;Lunel;23,5;0,0
2025-09-08;Lunel;24,6;0,0
2025-09-09;Lunel;22,2;0,7
2025-09-10;Lunel;22,1;0,1
2025-09-11;Lunel;27,3;1,5
2025-09-12;Lunel;19,5;9,2
2025-09-13;Lunel;20,5;0,0
2025-09-14;Lunel;18,0;0,0
2025-09-15;Lunel;24,9;0,0
2025-09-16;Lunel;21,9;0,0
2025-09-17;Lunel;23,0;0,0
2025-09-18;Lunel;21,3;0,0
2025-09-19;Lunel;24,4;0,0
2025-09-20;Lunel;19,5;0,0
2025-09-21;Lunel;24,3;0,0
2025-09-22;Lunel;20,5;0,0
2025-09-23;Lunel;19,1;17,4
2025-09-24;Lunel;18,3;0,0
2025-09-25;Lunel;16,6;0,0
2025-09-26;Lunel;21,7;4,8
2025-09-27;Lunel;27,9;0,0
2025-09-28;Lunel;20,1;0,0
2025-09-29;Lunel;19,9;0,0
2025-09-30;Lunel;25,0;0,0
2025-10-01;Lunel;21,6;0,0
2025-10-02;Lunel;22,7;0,0
2025-10-03;Lunel;28,7;0,0
2025-10-04;Lunel;21,5;0,0
2025-10-05;Lunel;19,2;0,0
2025-10-06;Lunel;20,4;0,0
2025-10-07;Lunel;-999;20,5
2025-10-08;Lunel;17,8;0,0
2025-10-09;Lunel;19,3;0,6
2025-10-10;Lunel;13,9;0,0
2025-10-11;Lunel;18,3;9,6
2025-10-12;Lunel;21,4;0,0
2025-10-13;Lunel;12,8;0,0
2025-10-14;Lunel;14,1;0,0
2025-10-15;Lunel;16,8;0,0
2025-10-16;Lunel;18,6;0,0
2025-10-17;Lunel;18,9;6,8
2025-10-18;Lunel;20,4;0,0
2025-10-19;Lunel;16,4;0,0
2025-10-20;Lunel;17,4;0,0
2025-10-21;Lunel;15,5;0,0
2025-10-22;Lunel;19,9;0,0
2025-10-23;Lunel;19,1;0,0
2025-10-24;Lunel;14,7;0,0
2025-10-25;Lunel;15,9;0,0
2025-10-26;Lunel;15,5;0,0
2025-10-27;Lunel;15,8;0,0
2025-10-28;Lunel;13,4;0,0
2025-10-29;Lunel;16,3;0,0
2025-10-30;Lunel;14,9;0,0
2025-10-31;Lunel;12,5;0,0
2025-11-01;Lunel;13,5;0,0
2025-11-02;Lunel;17,8;0,0
2025-11-03;Lunel;15,0;0,0
2025-11-04;Lunel;18,6;9,5
2025-11-05;Lunel;10,2;10,5
2025-11-06;Lunel;16,4;0,0
2025-11-07;Lunel;11,2;0,0
2025-11-08;Lunel;17,2;0,0
2025-11-09;Lunel;15,9;0,0
2025-11-10;Lunel;13,2;0,0
2025-11-11;Lunel;5,2;0,0
2025-11-12;Lunel;16,8;0,0
2025-11-13;Lunel;13,2;0,0
2025-11-14;Lunel;8,7;0,0
2025-11-15;Lunel;16,5;14,9
2025-11-16;Lunel;13,4;0,0
2025-11-17;Lunel;10,6;0,0
2025-11-18;Lunel;6,2;2,5
2025-11-19;Lunel;11,3;0,0
2025-11-20;Lunel;17,4;0,0
2025-11-21;Lunel;12,4;0,0
2025-11-22;Lunel;14,8;0,0
2025-11-23;Lunel;13,6;0,0
2025-11-24;Lunel;9,8;0,0
2025-11-25;Lunel;21,0;0,0
2025-11-26;Lunel;9,2;0,0
2025-11-27;Lunel;13,7;0,0
2025-11-28;Lunel;4,7;0,0
2025-11-29;Lunel;9,3;0,0
2025-11-30;Lunel;8,9;0,0
2025-12-01;Lunel;15,5;0,0
2025-12-02;Lunel;8,4;2,0
2025-12-03;Lunel;6,5;0,0
2025-12-04;Lunel;8,8;0,0
2025-12-05;Lunel;7,7;5,6
2025-12-06;Lunel;11,0;0,0
2025-12-07;Lunel;11,2;0,0
2025-12-08;Lunel;12,1;0,0
2025-12-09;Lunel;10,6;0,0
2025-12-10;Lunel;12,8;0,0
2025-12-11;Lunel;11,1;12,2
2025-12-12;Lunel;10,8;4,8
2025-12-13;Lunel;9,5;0,0
2025-12-14;Lunel;5,5;0,0
2025-12-15;Lunel;6,7;0,0
2025-12-16;Lunel;7,4;0,0
2025-12-17;Lunel;8,3;0,0
2025-12-18;Lunel;9,3;0,0
2025-12-19;Lunel;11,4;0,0
2025-12-20;Lunel;7,5;0,0
2025-12-21;Lunel;9,1;0,0
2025-12-22;Lunel;8,6;0,0
2025-12-23;Lunel;9,8;0,0
2025-12-24;Lunel;6,9;0,0
2025-12-25;Lunel;7,8;0,0
2025-12-26;Lunel;5,3;0,0
2025-12-27;Lunel;5,5;0,0
2025-12-28;Lunel;9,7;19,6
2025-12-29;Lunel;6,9;0,0
2025-12-30;Lunel;6,7;0,0
2025-12-31;Lunel;8,6;0,0
2025-01-01;Mauguio;8,4;1,1
2025-01-02;Mauguio;8,8;0,0
2025-01-03;Mauguio;1,7;0,0
2025-01-04;Mauguio;6,4;0,9
2025-01-05;Mauguio;8,9;2,6
2025-01-06;Mauguio;3,1;4,9
2025-01-07;Mauguio;9,6;0,0
2025-01-08;Mauguio;3,9;0,0
2025-01-09;Mauguio;10,9;0,0
2025-01-10;Mauguio;3,3;0,0
2025-01-11;Mauguio;4,2;1,6
2025-01-12;Mauguio;5,4;0,0
2025-01-13;Mauguio;8,8;0,0
2025-01-14;Mauguio;5,4;0,0
2025-01-15;Mauguio;2,3;0,0
2025-01-16;Mauguio;6,6;0,0
2025-01-17;Mauguio;0,1;0,0
2025-01-18;Mauguio;11,5;0,0
2025-01-19;Mauguio;8,3;11,8
2025-01-20;Mauguio;6,1;9,1
2025-01-21;Mauguio;7,8;0,0
2025-01-22;Mauguio;2,0;0,0
2025-01-23;Mauguio;5,1;0,0
2025-01-24;Mauguio;4,6;0,0
2025-01-25;Mauguio;12,1;0,0
2025-01-26;Mauguio;2,7;6,0
2025-01-27;Mauguio;7,8;0,0
2025-01-28;Mauguio;9,1;0,0
2025-01-29;Mauguio;2,8;0,0
2025-01-30;Mauguio;10,5;0,0
2025-01-31;Mauguio;4,3;0,0
2025-02-01;Mauguio;5,0;0,0
2025-02-02;Mauguio;11,1;0,0
2025-02-03;Mauguio;7,4;3,1
2025-02-04;Mauguio;5,5;0,0
2025-02-05;Mauguio;11,2;1,8
2025-02-06;Mauguio;10,8;0,0
2025-02-07;Mauguio;8,5;6,6
2025-02-08;Mauguio;6,0;3,8
2025-02-09;Mauguio;3,9;0,0
2025-02-10;Mauguio;7,5;0,1
2025-02-11;Mauguio;15,6;0,0
2025-02-12;Mauguio;4,5;0,0
2025-02-13;Mauguio;;7,1
2025-02-14;Mauguio;4,7;0,0
2025-02-15;Mauguio;2,4;0,0
2025-02-16;Mauguio;7,5;0,0
2025-02-17;Mauguio;9,2;0,0
2025-02-18;Mauguio;6,1;20,7
2025-02-19;Mauguio;11,4;0,0
2025-02-20;Mauguio;12,8;0,0
2025-02-21;Mauguio;8,1;0,0
2025-02-22;Mauguio;4,5;0,0
2025-02-23;Mauguio;7,1;0,0
2025-02-24;Mauguio;8,3;0,0
2025-02-25;Mauguio;8,1;
2025-02-26;Mauguio;-999;0,0
2025-02-27;Mauguio;10,9;0,0
2025-02-28;Mauguio;;0,0
2025-03-01;Mauguio;6,1;0,0
2025-03-02;Mauguio;8,8;0,0
2025-03-03;Mauguio;14,7;0,0
2025-03-04;Mauguio;7,8;0,0
2025-03-05;Mauguio;9,8;20,4
2025-03-06;Mauguio;12,2;0,0
2025-03-07;Mauguio;9,1;0,0
2025-03-08;Mauguio;8,9;0,0
2025-03-09;Mauguio;6,4;0,0
2025-03-10;Mauguio;12,6;0,0
2025-03-11;Mauguio;11,2;0,0
2025-03-12;Mauguio;9,7;0,0
2025-03-13;Mauguio;10,4;0,0
2025-03-14;Mauguio;10,9;0,0
2025-03-15;Mauguio;14,2;0,0
2025-03-16;Mauguio;16,0;0,0
2025-03-17;Mauguio;10,8;0,0
2025-03-18;Mauguio;7,2;0,0
2025-03-19;Mauguio;15,5;0,0
2025-03-20;Mauguio;12,8;0,0
2025-03-21;Mauguio;13,9;0,0
2025-03-22;Mauguio;14,5;0,0
2025-03-23;Mauguio;13,0;2,3
2025-03-24;Mauguio;11,9;0,0
2025-03-25;Mauguio;12,0;0,0
2025-03-26;Mauguio;9,4;0,0
2025-03-27;Mauguio;24,5;0,0
2025-03-28;Mauguio;13,2;0,0
2025-03-29;Mauguio;12,2;3,2
2025-03-30;Mauguio;10,8;0,0
2025-03-31;Mauguio;13,2;0,0
2025-04-01;Mauguio;12,8;0,0
2025-04-02;Mauguio;15,2;11,7
2025-04-03;Mauguio;13,0;0,0
2025-04-04;Mauguio;8,6;0,0
2025-04-05;Mauguio;14,8;0,8
2025-04-06;Mauguio;11,8;0,0
2025-04-07;Mauguio;;0,0
2025-04-08;Mauguio;16,2;0,0
2025-04-09;Mauguio;17,6;4,0
2025-04-10;Mauguio;16,8;0,0
2025-04-11;Mauguio;18,9;0,0
2025-04-12;Mauguio;19,0;0,0
2025-04-13;Mauguio;20,9;0,0
2025-04-14;Mauguio;14,8;0,0
2025-04-15;Mauguio;14,1;0,0
2025-04-16;Mauguio;17,2;0,0
2025-04-17;Mauguio;18,0;0,0
2025-04-18;Mauguio;15,5;0,0
2025-04-19;Mauguio;14,5;0,0
2025-04-20;Mauguio;14,7;0,0
2025-04-21;Mauguio;23,1;0,0
2025-04-22;Mauguio;13,0;0,9
2025-04-23;Mauguio;16,4;0,0
2025-04-24;Mauguio;14,9;0,0
2025-04-25;Mauguio;19,1;0,0
2025-04-26;Mauguio;;5,4
2025-04-27;Mauguio;16,2;0,0
2025-04-28;Mauguio;14,9;0,0
2025-04-29;Mauguio;17,8;1,1
2025-04-30;Mauguio;17,3;0,0
2025-05-01;Mauguio;19,2;0,0
2025-05-02;Mauguio;15,2;18,4
2025-05-03;Mauguio;16,0;20,1
2025-05-04;Mauguio;20,2;0,0
2025-05-05;Mauguio;19,9;34,4
2025-05-06;Mauguio;19,3;0,0
2025-05-07;Mauguio;;0,0
2025-05-08;Mauguio;17,8;0,0
2025-05-09;Mauguio;22,4;1,1
2025-05-10;Mauguio;17,4;0,0
2025-05-11;Mauguio;17,4;0,0
2025-05-12;Mauguio;19,6;0,0
2025-05-13;Mauguio;16,0;0,0
2025-05-14;Mauguio;24,0;0,0
2025-05-15;Mauguio;15,8;0,0
2025-05-16;Mauguio;20,3;10,9
2025-05-17;Mauguio;16,7;9,1
2025-05-18;Mauguio;30,4;0,0
2025-05-19;Mauguio;19,6;0,6
2025-05-20;Mauguio;23,9;0,0
2025-05-21;Mauguio;20,3;0,0
2025-05-22;Mauguio;20,1;0,0
2025-05-23;Mauguio;19,9;0,0
2025-05-24;Mauguio;31,4;15,4
2025-05-25;Mauguio;29,0;2,1
2025-05-26;Mauguio;17,1;
2025-05-27;Mauguio;23,2;0,0
2025-05-28;Mauguio;29,9;0,0
2025-05-29;Mauguio;29,8;0,0
2025-05-30;Mauguio;21,3;11,7
2025-05-31;Mauguio;20,5;0,0
2025-06-01;Mauguio;23,4;0,0
2025-06-02;Mauguio;17,8;0,0
2025-06-03;Mauguio;22,7;0,0
2025-06-04;Mauguio;20,7;0,0
2025-06-05;Mauguio;24,0;0,0
2025-06-06;Mauguio;26,9;0,0
2025-06-07;Mauguio;25,8;0,0
2025-06-08;Mauguio;24,1;0,0
2025-06-09;Mauguio;23,5;0,0
2025-06-10;Mauguio;23,9;0,0
2025-06-11;Mauguio;24,6;2,1
2025-06-12;Mauguio;18,8;0,0
2025-06-13;Mauguio;24,9;2,6
2025-06-14;Mauguio;21,4;0,0
2025-06-15;Mauguio;23,3;0,0
2025-06-16;Mauguio;26,5;10,8
2025-06-17;Mauguio;27,3;0,0
2025-06-18;Mauguio;28,0;3,8
2025-06-19;Mauguio;24,6;0,0
2025-06-20;Mauguio;-999;0,0
2025-06-21;Mauguio;26,1;19,4
2025-06-22;Mauguio;22,2;1,1
2025-06-23;Mauguio;27,1;11,0
2025-06-24;Mauguio;20,1;0,0
2025-06-25;Mauguio;25,7;0,0
2025-06-26;Mauguio;28,3;0,0
2025-06-27;Mauguio;27,3;0,0
2025-06-28;Mauguio;25,3;0,0
2025-06-29;Mauguio;-999;0,0
2025-06-30;Mauguio;25,7;0,0
2025-07-01;Mauguio;30,1;0,0
2025-07-02;Mauguio;29,2;13,1
2025-07-03;Mauguio;21,0;0,0
2025-07-04;Mauguio;26,3;0,0
2025-07-05;Mauguio;26,7;14,3
2025-07-06;Mauguio;26,9;0,0
2025-07-07;Mauguio;26,5;0,0
2025-07-08;Mauguio;22,4;0,0
2025-07-09;Mauguio;21,8;4,5
2025-07-10;Mauguio;28,0;0,0
2025-07-11;Mauguio;30,2;0,0
2025-07-12;Mauguio;27,5;0,0
2025-07-13;Mauguio;26,0;0,0
2025-07-14;Mauguio;27,0;0,0
2025-07-15;Mauguio;23,5;0,0
2025-07-16;Mauguio;24,8;0,0
2025-07-17;Mauguio;23,3;0,0
2025-07-18;Mauguio;27,4;0,0
2025-07-19;Mauguio;21,4;0,0
2025-07-20;Mauguio;24,7;4,9
2025-07-21;Mauguio;26,6;0,0
2025-07-22;Mauguio;29,2;4,5
2025-07-23;Mauguio;30,1;0,0
2025-07-24;Mauguio;28,4;0,0
2025-07-25;Mauguio;25,5;0,0
2025-07-26;Mauguio;24,9;0,0
2025-07-27;Mauguio;27,4;0,0
2025-07-28;Mauguio;28,3;3,1
2025-07-29;Mauguio;29,9;13,7
2025-07-30;Mauguio;23,9;0,0
2025-07-31;Mauguio;29,5;2,2
2025-08-01;Mauguio;30,2;9,1
2025-08-02;Mauguio;27,7;0,0
2025-08-03;Mauguio;24,7;0,0
